x_RIS_m,y_RIS_m,z_RIS_m,H_RIS,H_total,Pr_W,SNR_linear,SNR_dB,data_rate_bps,data_rate_Mbps
1.3,0.0,1.42,1.1724727683215964e-07,1.1724727683215964e-07,1.1724727683215964e-07,0.38615109304080836,-4.132427315081949,9421690.44964797,9.42169044964797
1.3,0.0,1.4966666666666666,1.2413129481320488e-07,1.2413129481320488e-07,1.2413129481320488e-07,0.4328269659077582,-3.6368568972191557,10377287.886353204,10.377287886353203
1.3,0.0,1.5733333333333333,1.283198895295704e-07,1.283198895295704e-07,1.283198895295704e-07,0.4625297728330715,-3.348603066850571,10969319.88101722,10.969319881017219
1.3,0.0,1.65,1.2992840709633522e-07,1.2992840709633522e-07,1.2992840709633522e-07,0.4741982723639016,-3.240400326104478,11198611.456357908,11.198611456357908
1.3,0.0,1.7266666666666666,1.2915276850461217e-07,1.2915276850461217e-07,1.2915276850461217e-07,0.468553492532483,-3.292408206022133,11087916.344999071,11.087916344999071
1.3,0.0,1.8033333333333332,1.2624609688066347e-07,1.2624609688066347e-07,1.2624609688066347e-07,0.4477005823008366,-3.490123407519677,10675265.01669378,10.67526501669378
1.3,0.0,1.88,1.2149671653527164e-07,1.2149671653527164e-07,1.2149671653527164e-07,0.41464919029945685,-3.8231917834345,10008886.656002088,10.008886656002087
1.3,0.0,1.9566666666666666,1.1520903226215287e-07,1.1520903226215287e-07,1.1520903226215287e-07,0.3728419721142202,-4.284752035295583,9143311.327349594,9.143311327349593
1.3,0.0,2.033333333333333,1.0768803101667246e-07,1.0768803101667246e-07,1.0768803101667246e-07,0.32575164076112106,-4.871133881350817,8136210.679419946,8.136210679419946
1.3,0.0,2.11,9.922754395649381e-08,9.922754395649381e-08,9.922754395649381e-08,0.27657710292302895,-5.581837768145263,7045613.530386706,7.045613530386706
1.3,0.0,2.1866666666666665,9.010199627212844e-08,9.010199627212844e-08,9.010199627212844e-08,0.2280450057781342,-6.419794344370655,5927268.680336614,5.927268680336614
1.3,0.0,2.263333333333333,8.056114118896445e-08,8.056114118896445e-08,8.056114118896445e-08,0.18230683792298152,-7.391970416219027,4832089.9844627865,4.832089984462787
1.3,0.0,2.34,7.082718541322445e-08,7.082718541322445e-08,7.082718541322445e-08,0.14091320953708003,-8.510482931918359,3803780.969554839,3.8037809695548392
1.3,0.0,2.4166666666666665,6.109372209272138e-08,6.109372209272138e-08,6.109372209272138e-08,0.10484432047511769,-9.794550907410674,2876861.9823537837,2.8768619823537835
1.3,0.0,2.493333333333333,5.152595402572923e-08,5.152595402572923e-08,5.152595402572923e-08,0.07457681342576727,-11.273961774398689,2075372.2776973238,2.075372277697324
1.3,0.0,2.57,4.2261783092269025e-08,4.2261783092269025e-08,4.2261783092269025e-08,0.05017037793177632,-12.995526274341424,1412468.1474813086,1.4124681474813086
1.3,0.0,2.6466666666666665,3.3413440087291884e-08,3.3413440087291884e-08,3.3413440087291884e-08,0.03136130461513928,-15.036058791709232,890996.471070114,0.890996471070114
1.3,0.0,2.723333333333333,2.506941917628807e-08,2.506941917628807e-08,2.506941917628807e-08,0.0176538845994256,-17.531597166518452,504939.36426967505,0.504939364269675
1.3,0.0,2.8,1.7296556439014632e-08,1.7296556439014632e-08,1.7296556439014632e-08,0.00840370958796284,-20.75528964181895,241466.61045618012,0.24146661045618012
1.4333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,-inf,0.0,0.0
1.4333333333333333,0.0,0.5766666666666667,0.0,0.0,0.0,0.0,-inf,0.0,0.0
1.4333333333333333,0.0,0.6533333333333333,0.0,0.0,0.0,0.0,-inf,0.0,0.0
1.4333333333333333,0.0,0.73,0.0,0.0,0.0,0.0,-inf,0.0,0.0
1.4333333333333333,0.0,0.8066666666666666,0.0,0.0,0.0,0.0,-inf,0.0,0.0
1.4333333333333333,0.0,0.8833333333333333,0.0,0.0,0.0,0.0,-inf,0.0,0.0
1.4333333333333333,0.0,0.96,0.0,0.0,0.0,0.0,-inf,0.0,0.0
1.4333333333333333,0.0,1.0366666666666666,0.0,0.0,0.0,0.0,-inf,0.0,0.0
1.4333333333333333,0.0,1.1133333333333333,0.0,0.0,0.0,0.0,-inf,0.0,0.0
1.4333333333333333,0.0,1.19,0.0,0.0,0.0,0.0,-inf,0.0,0.0
1.4333333333333333,0.0,1.2666666666666666,0.0,0.0,0.0,0.0,-inf,0.0,0.0
1.4333333333333333,0.0,1.3433333333333333,0.0,0.0,0.0,0.0,-inf,0.0,0.0
1.4333333333333333,0.0,1.42,1.5696643496807455e-07,1.5696643496807455e-07,1.5696643496807455e-07,0.6920943893380226,-1.5983467147794572,15176200.958184587,15.176200958184587
1.4333333333333333,0.0,1.4966666666666666,1.6509910328830454e-07,1.6509910328830454e-07,1.6509910328830454e-07,0.7656691836364572,-1.1595883187427354,16404301.289684547,16.404301289684547
1.4333333333333333,0.0,1.5733333333333333,1.6949359117348415e-07,1.6949359117348415e-07,1.6949359117348415e-07,0.8069716955391568,-0.9314169785132932,17071478.15919015,17.071478159190153
1.4333333333333333,0.0,1.65,1.7039405220121706e-07,1.7039405220121706e-07,1.7039405220121706e-07,0.8155687966877301,-0.8853939849660543,17208431.973841686,17.208431973841687
1.4333333333333333,0.0,1.7266666666666666,1.6814812796234252e-07,1.6814812796234252e-07,1.6814812796234252e-07,0.7942108436070806,-1.000641876743393,16866988.721005972,16.866988721005974
1.4333333333333333,0.0,1.8033333333333332,1.631681961905815e-07,1.631681961905815e-07,1.631681961905815e-07,0.7478642343687948,-1.261772358468765,16111862.55249425,16.11186255249425
1.4333333333333333,0.0,1.88,1.5589744599331494e-07,1.5589744599331494e-07,1.5589744599331494e-07,0.6826997439127309,-1.6577026005634767,15015555.385843102,15.015555385843102
1.4333333333333333,0.0,1.9566666666666666,1.4678254435163865e-07,1.4678254435163865e-07,1.4678254435163865e-07,0.6052022895169122,-2.180994376834173,13655102.379262546,13.655102379262546
1.4333333333333333,0.0,2.033333333333333,1.3625330958792957e-07,1.3625330958792957e-07,1.3625330958792957e-07,0.5214898492562268,-2.827541406505132,12109694.176536819,12.109694176536818
1.4333333333333333,0.0,2.11,1.2470889023453385e-07,1.2470889023453385e-07,1.2470889023453385e-07,0.43686431215613003,-3.5965343175349314,10458476.595374428,10.458476595374428
1.4333333333333333,0.0,2.1866666666666665,1.1250943961535618e-07,1.1250943961535618e-07,1.1250943961535618e-07,0.355573725731952,-4.490703376658415,8778071.586351482,8.778071586351482
1.4333333333333333,0.0,2.263333333333333,9.997209008467824e-08,9.997209008467824e-08,9.997209008467824e-08,0.2807432239768035,-5.516907170789597,7139625.17903247,7.13962517903247
1.4333333333333333,0.0,2.34,8.737006110139166e-08,8.737006110139166e-08,8.737006110139166e-08,0.21442578963402303,-6.687229819355508,5605486.66735406,5.60548666735406
1.4333333333333333,0.0,2.4166666666666665,7.493388779798085e-08,7.493388779798085e-08,7.493388779798085e-08,0.1577278090132176,-8.020917293962103,4225922.083031967,4.225922083031968
1.4333333333333333,0.0,2.493333333333333,6.285396005955502e-08,6.285396005955502e-08,6.285396005955502e-08,0.11097292409127298,-9.547829703317689,3036473.134625707,3.036473134625707
1.4333333333333333,0.0,2.57,5.128376940365534e-08,5.128376940365534e-08,5.128376940365534e-08,0.07387740236930654,-11.314883833523888,2056585.9914283324,2.0565859914283324
1.4333333333333333,0.0,2.6466666666666665,4.034344562486077e-08,4.034344562486077e-08,4.034344562486077e-08,0.045719104361250484,-13.39902286036525,1289907.4873797353,1.2899074873797354
1.4333333333333333,0.0,2.723333333333333,3.0123315472623065e-08,3.0123315472623065e-08,3.0123315472623065e-08,0.025489263053924512,-15.936427206798367,726247.7355274385,0.7262477355274385
1.4333333333333333,0.0,2.8,2.0687329235128644e-08,2.0687329235128644e-08,2.0687329235128644e-08,0.012021553447892469,-19.20039408351938,344800.32082754414,0.34480032082754414
1.5666666666666667,0.0,0.5,0.0,0.0,0.0,0.0,-inf,0.0,0.0
1.5666666666666667,0.0,0.5766666666666667,0.0,0.0,0.0,0.0,-inf,0.0,0.0
1.5666666666666667,0.0,0.6533333333333333,0.0,0.0,0.0,0.0,-inf,0.0,0.0
1.5666666666666667,0.0,0.73,0.0,0.0,0.0,0.0,-inf,0.0,0.0
1.5666666666666667,0.0,0.8066666666666666,0.0,0.0,0.0,0.0,-inf,0.0,0.0
1.5666666666666667,0.0,0.8833333333333333,0.0,0.0,0.0,0.0,-inf,0.0,0.0
1.5666666666666667,0.0,0.96,0.0,0.0,0.0,0.0,-inf,0.0,0.0
1.5666666666666667,0.0,1.0366666666666666,0.0,0.0,0.0,0.0,-inf,0.0,0.0
1.5666666666666667,0.0,1.1133333333333333,0.0,0.0,0.0,0.0,-inf,0.0,0.0
1.5666666666666667,0.0,1.19,0.0,0.0,0.0,0.0,-inf,0.0,0.0
1.5666666666666667,0.0,1.2666666666666666,0.0,0.0,0.0,0.0,-inf,0.0,0.0
1.5666666666666667,0.0,1.3433333333333333,0.0,0.0,0.0,0.0,-inf,0.0,0.0
1.5666666666666667,0.0,1.42,2.0850122648439506e-07,2.0850122648439506e-07,2.0850122648439506e-07,1.221149869004011,0.8676896721046672,23026134.800284933,23.026134800284932
1.5666666666666667,0.0,1.4966666666666666,2.176687605230481e-07,2.176687605230481e-07,2.176687605230481e-07,1.3308954726516096,1.2414394771116324,24417686.185702864,24.417686185702863
1.5666666666666667,0.0,1.5733333333333333,2.2172210161959002e-07,2.2172210161959002e-07,2.2172210161959002e-07,1.3809237918362134,1.4016971210633777,25030428.876679823,25.030428876679824
1.5666666666666667,0.0,1.65,2.211246780430025e-07,2.211246780430025e-07,2.211246780430025e-07,1.3734921018009683,1.3782616637462306,24940224.9792396,24.940224979239602
1.5666666666666667,0.0,1.7266666666666666,2.1646268181515034e-07,2.1646268181515034e-07,2.1646268181515034e-07,1.3161876416566711,1.1931780867525914,24235042.706626974,24.235042706626974
1.5666666666666667,0.0,1.8033333333333332,2.0838384248918792e-07,2.0838384248918792e-07,2.0838384248918792e-07,1.2197752670185935,0.8627982306476716,23008272.472322628,23.008272472322627
1.5666666666666667,0.0,1.88,1.9754794523283655e-07,1.9754794523283655e-07,1.9754794523283655e-07,1.0962176057999566,0.3989677277757008,21355769.78133455,21.355769781334548
1.5666666666666667,0.0,1.9566666666666666,1.8459041399143783e-07,1.8459041399143783e-07,1.8459041399143783e-07,0.9571280121352291,-0.19029973146901252,19374762.461477954,19.374762461477953
1.5666666666666667,0.0,2.033333333333333,1.70098165519095e-07,1.70098165519095e-07,1.70098165519095e-07,0.8127388102950868,-0.9004900111273539,17163421.36719377,17.16342136719377
1.5666666666666667,0.0,2.11,1.545957677944408e-07,1.545957677944408e-07,1.545957677944408e-07,0.6713468263864703,-1.7305305975385143,14820222.85216034,14.82022285216034
1.5666666666666667,0.0,2.1866666666666665,1.3853951037614305e-07,1.3853951037614305e-07,1.3853951037614305e-07,0.5391368738214942,-2.6830096394292067,12442430.694439588,12.442430694439588
1.5666666666666667,0.0,2.263333333333333,1.2231706224407753e-07,1.2231706224407753e-07,1.2231706224407753e-07,0.42026751578304505,-3.7647417711657187,10123253.909301799,10.123253909301798
1.5666666666666667,0.0,2.34,1.0625072824592663e-07,1.0625072824592663e-07,1.0625072824592663e-07,0.31711411263086414,-4.987844299964807,7947606.875363385,7.947606875363386
1.5666666666666667,0.0,2.4166666666666665,9.060275165199471e-08,9.060275165199471e-08,9.060275165199471e-08,0.23058683826818704,-6.371654855522914,5986929.348013124,5.986929348013124
1.5666666666666667,0.0,2.493333333333333,7.558154290214854e-08,7.558154290214854e-08,7.558154290214854e-08,0.16046608083561317,-7.946167543040722,4294087.097759862,4.294087097759863
1.5666666666666667,0.0,2.57,6.134808883578384e-08,6.134808883578384e-08,6.134808883578384e-08,0.10571918702683263,-9.758461852217316,2899700.786979181,2.899700786979181
1.5666666666666667,0.0,2.6466666666666665,4.802209215119871e-08,4.802209215119871e-08,4.802209215119871e-08,0.06477894828830223,-11.885661072102916,1811079.0633063137,1.8110790633063136
1.5666666666666667,0.0,2.723333333333333,3.5687607408366554e-08,3.5687607408366554e-08,3.5687607408366554e-08,0.03577557350997162,-14.4641339543766,1014228.8238281001,1.0142288238281
1.5666666666666667,0.0,2.8,2.4398087517551778e-08,2.4398087517551778e-08,2.4398087517551778e-08,0.016721040887101513,-17.767366911641048,478477.9863760058,0.4784779863760058
1.7,0.0,0.5,0.0,0.0,0.0,0.0,-inf,0.0,0.0
1.7,0.0,0.5766666666666667,0.0,0.0,0.0,0.0,-inf,0.0,0.0
1.7,0.0,0.6533333333333333,0.0,0.0,0.0,0.0,-inf,0.0,0.0
1.7,0.0,0.73,0.0,0.0,0.0,0.0,-inf,0.0,0.0
1.7,0.0,0.8066666666666666,0.0,0.0,0.0,0.0,-inf,0.0,0.0
1.7,0.0,0.8833333333333333,0.0,0.0,0.0,0.0,-inf,0.0,0.0
1.7,0.0,0.96,0.0,0.0,0.0,0.0,-inf,0.0,0.0
1.7,0.0,1.0366666666666666,0.0,0.0,0.0,0.0,-inf,0.0,0.0
1.7,0.0,1.1133333333333333,0.0,0.0,0.0,0.0,-inf,0.0,0.0
1.7,0.0,1.19,0.0,0.0,0.0,0.0,-inf,0.0,0.0
1.7,0.0,1.2666666666666666,0.0,0.0,0.0,0.0,-inf,0.0,0.0
1.7,0.0,1.3433333333333333,2.563359233694962e-07,2.563359233694962e-07,2.563359233694962e-07,1.8457406865762547,2.661706856933134,30176084.092979807,30.176084092979806
1.7,0.0,1.42,2.734160804343736e-07,2.734160804343736e-07,2.734160804343736e-07,2.0999059568962934,3.2219984553604353,32644488.97078156,32.64448897078156
1.7,0.0,1.4966666666666666,2.830726307468114e-07,2.830726307468114e-07,2.830726307468114e-07,2.2508549100667907,3.5234750131407155,34016383.361733146,34.01638336173315
1.7,0.0,1.5733333333333333,2.8587824030070134e-07,2.8587824030070134e-07,2.8587824030070134e-07,2.2956936849128837,3.6091393955048154,34411643.17691913,34.411643176919135
1.7,0.0,1.65,2.826438957395235e-07,2.826438957395235e-07,2.826438957395235e-07,2.244041891828703,3.5103096007976737,33955848.99741257,33.955848997412566
1.7,0.0,1.7266666666666666,2.743081236970807e-07,2.743081236970807e-07,2.743081236970807e-07,2.1136305535393207,3.250290782500236,32771955.444557365,32.77195544455736
1.7,0.0,1.8033333333333332,2.618459482516402e-07,2.618459482516402e-07,2.618459482516402e-07,1.92594311429784,2.8464345542018963,30978034.42221301,30.97803442221301
1.7,0.0,1.88,2.462017742441526e-07,2.462017742441526e-07,2.462017742441526e-07,1.7026841601748102,2.3113409586957814,28687858.523259956,28.687858523259955
1.7,0.0,1.9566666666666666,2.282454037087446e-07,2.282454037087446e-07,2.282454037087446e-07,1.4633756375849738,1.653558205822427,26012732.793519497,26.012732793519497
1.7,0.0,2.033333333333333,2.0874756576564594e-07,2.0874756576564594e-07,2.0874756576564594e-07,1.2240370931254927,0.8779457883538182,23063616.998835742,23.06361699883574
1.7,0.0,2.11,1.8837026855696525e-07,1.8837026855696525e-07,1.8837026855696525e-07,0.99672752836111,-0.01423546905881243,19952749.546958882,19.95274954695888
1.7,0.0,2.1866666666666665,1.676673702955921e-07,1.676673702955921e-07,1.676673702955921e-07,0.7896758289670633,-1.0255115501831626,16793965.802355822,16.79396580235582
1.7,0.0,2.263333333333333,1.4709146841923693e-07,1.4709146841923693e-07,1.4709146841923693e-07,0.6077524332957219,-2.162732936696709,13700905.459271004,13.700905459271004
1.7,0.0,2.34,1.2700412343740042e-07,1.2700412343740042e-07,1.2700412343740042e-07,0.45309303062617756,-3.4381261798826457,10782541.41697272,10.78254141697272
1.7,0.0,2.4166666666666665,1.0768732711444614e-07,1.0768732711444614e-07,1.0768732711444614e-07,0.3257473822273992,-4.871190656806533,8136117.995765478,8.136117995765478
1.7,0.0,2.493333333333333,8.935487666908962e-08,8.935487666908962e-08,8.935487666908962e-08,0.22427881802595948,-6.49211741347202,5838643.114461311,5.838643114461311
1.7,0.0,2.57,7.216289194118375e-08,7.216289194118375e-08,7.216289194118375e-08,0.14627819672041734,-8.348204021704666,3939144.4477197807,3.9391444477197806
1.7,0.0,2.6466666666666665,5.621911966588844e-08,5.621911966588844e-08,5.621911966588844e-08,0.08878095669565024,-10.516801793669359,2454274.774854867,2.454274774854867
1.7,0.0,2.723333333333333,4.159093621447829e-08,4.159093621447829e-08,4.159093621447829e-08,0.04859024984327817,-13.134508678586219,1369020.7269835887,1.3690207269835886
1.7,0.0,2.8,2.8312120206356285e-08,2.8312120206356285e-08,2.8312120206356285e-08,0.022516274069768825,-16.475034737148086,642476.0972360522,0.6424760972360521
1.8333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,-inf,0.0,0.0
1.8333333333333333,0.0,0.5766666666666667,0.0,0.0,0.0,0.0,-inf,0.0,0.0
1.8333333333333333,0.0,0.6533333333333333,0.0,0.0,0.0,0.0,-inf,0.0,0.0
1.8333333333333333,0.0,0.73,0.0,0.0,0.0,0.0,-inf,0.0,0.0
1.8333333333333333,0.0,0.8066666666666666,0.0,0.0,0.0,0.0,-inf,0.0,0.0
1.8333333333333333,0.0,0.8833333333333333,0.0,0.0,0.0,0.0,-inf,0.0,0.0
1.8333333333333333,0.0,0.96,0.0,0.0,0.0,0.0,-inf,0.0,0.0
1.8333333333333333,0.0,1.0366666666666666,0.0,0.0,0.0,0.0,-inf,0.0,0.0
1.8333333333333333,0.0,1.1133333333333333,0.0,0.0,0.0,0.0,-inf,0.0,0.0
1.8333333333333333,0.0,1.19,0.0,0.0,0.0,0.0,-inf,0.0,0.0
1.8333333333333333,0.0,1.2666666666666666,0.0,0.0,0.0,0.0,-inf,0.0,0.0
1.8333333333333333,0.0,1.3433333333333333,3.3253883803956507e-07,3.3253883803956507e-07,3.3253883803956507e-07,3.1062505936241385,4.922364890738381,40756433.47999208,40.756433479992076
1.8333333333333333,0.0,1.42,3.516960323467926e-07,3.516960323467926e-07,3.516960323467926e-07,3.474454885642497,5.40886676918126,43234238.64560175,43.23423864560175
1.8333333333333333,0.0,1.4966666666666666,3.608934192851245e-07,3.608934192851245e-07,3.608934192851245e-07,3.658555647740141,5.633096651703344,44397654.5360601,44.3976545360601
1.8333333333333333,0.0,1.5733333333333333,3.611795670817815e-07,3.611795670817815e-07,3.611795670817815e-07,3.6643595921376915,5.639980854156481,44433580.30677121,44.43358030677121
1.8333333333333333,0.0,1.65,3.538723325258785e-07,3.538723325258785e-07,3.538723325258785e-07,3.5175878828600244,5.4624495658706165,43511053.33638783,43.511053336387825
1.8333333333333333,0.0,1.7266666666666666,3.403916309332677e-07,3.403916309332677e-07,3.403916309332677e-07,3.254688929080326,5.125094866554576,41781073.134683,41.781073134683
1.8333333333333333,0.0,1.8033333333333332,3.221337927058359e-07,3.221337927058359e-07,3.221337927058359e-07,2.914904367521576,4.64624310951305,39379541.32178231,39.37954132178231
1.8333333333333333,0.0,1.88,3.003886345408578e-07,3.003886345408578e-07,3.003886345408578e-07,2.534654289175507,4.039187326863014,36431382.35058348,36.431382350583476
1.8333333333333333,0.0,1.9566666666666666,2.7629336299203156e-07,2.7629336299203156e-07,2.7629336299203156e-07,2.144335050155513,3.3129264439068566,33055099.093937036,33.05509909393704
1.8333333333333333,0.0,2.033333333333333,2.508145129767125e-07,2.508145129767125e-07,2.508145129767125e-07,1.7670834705456504,2.472570644706501,29367323.285361014,29.367323285361014
1.8333333333333333,0.0,2.11,2.2474898683787472e-07,2.2474898683787472e-07,2.2474898683787472e-07,1.4188850880078518,1.5194722444626385,25486844.680288088,25.486844680288087
1.8333333333333333,0.0,2.1866666666666665,1.9873659978572964e-07,1.9873659978572964e-07,1.9873659978572964e-07,1.109449271891507,0.4510744947811632,21537327.87989115,21.53732787989115
1.8333333333333333,0.0,2.263333333333333,1.7327839688174616e-07,1.7327839688174616e-07,1.7327839688174616e-07,0.8434135653797542,-0.7395941811580341,17647595.44855428,17.64759544855428
1.8333333333333333,0.0,2.34,1.4875681615141178e-07,1.4875681615141178e-07,1.4875681615141178e-07,0.6215921029737734,-2.0649451167287487,13948219.362459544,13.948219362459545
1.8333333333333333,0.0,2.4166666666666665,1.2545526850419268e-07,1.2545526850419268e-07,1.2545526850419268e-07,0.44210919526844566,-3.5447045226712737,10563608.166857641,10.563608166857641
1.8333333333333333,0.0,2.493333333333333,1.0357581819355804e-07,1.0357581819355804e-07,1.0357581819355804e-07,0.3013481187153216,-5.209315154424776,7600138.871606627,7.600138871606626
1.8333333333333333,0.0,2.57,8.325440864158242e-08,8.325440864158242e-08,8.325440864158242e-08,0.19470012032151193,-7.106337800929497,5132970.703568845,5.132970703568845
1.8333333333333333,0.0,2.6466666666666665,6.457355789035862e-08,6.457355789035862e-08,6.457355789035862e-08,0.11712811959542166,-9.313388289320413,3195893.0611937656,3.1958930611937655
1.8333333333333333,0.0,2.723333333333333,4.757272111916007e-08,4.757272111916007e-08,4.757272111916007e-08,0.06357227099259993,-11.96732273988169,1778361.3892453986,1.7783613892453987
1.8333333333333333,0.0,2.8,3.225664966131376e-08,3.225664966131376e-08,3.225664966131376e-08,0.02922740475670008,-15.342097460480788,831235.5332365753,0.8312355332365753
1.9666666666666666,0.0,0.5,0.0,0.0,0.0,0.0,-inf,0.0,0.0
1.9666666666666666,0.0,0.5766666666666667,0.0,0.0,0.0,0.0,-inf,0.0,0.0
1.9666666666666666,0.0,0.6533333333333333,0.0,0.0,0.0,0.0,-inf,0.0,0.0
1.9666666666666666,0.0,0.73,0.0,0.0,0.0,0.0,-inf,0.0,0.0
1.9666666666666666,0.0,0.8066666666666666,0.0,0.0,0.0,0.0,-inf,0.0,0.0
1.9666666666666666,0.0,0.8833333333333333,0.0,0.0,0.0,0.0,-inf,0.0,0.0
1.9666666666666666,0.0,0.96,0.0,0.0,0.0,0.0,-inf,0.0,0.0
1.9666666666666666,0.0,1.0366666666666666,0.0,0.0,0.0,0.0,-inf,0.0,0.0
1.9666666666666666,0.0,1.1133333333333333,0.0,0.0,0.0,0.0,-inf,0.0,0.0
1.9666666666666666,0.0,1.19,0.0,0.0,0.0,0.0,-inf,0.0,0.0
1.9666666666666666,0.0,1.2666666666666666,3.8556557768329055e-07,3.8556557768329055e-07,3.8556557768329055e-07,4.17588228476147,6.20748247705153,47436096.12898074,47.43609612898074
1.9666666666666666,0.0,1.3433333333333333,4.199521135838304e-07,4.199521135838304e-07,4.199521135838304e-07,4.953946155692058,6.94951281940391,51476923.493436016,51.47692349343602
1.9666666666666666,0.0,1.42,4.402996499714361e-07,4.402996499714361e-07,4.402996499714361e-07,5.4456336297779835,7.360484196117301,53766443.7570157,53.7664437570157
1.9666666666666666,0.0,1.4966666666666666,4.477673077417603e-07,4.477673077417603e-07,4.477673077417603e-07,5.631920333273928,7.506565028342984,54588533.52786458,54.588533527864584
1.9666666666666666,0.0,1.5733333333333333,4.440758324767649e-07,4.440758324767649e-07,4.440758324767649e-07,5.539441960767184,7.434660164312573,54183350.589747444,54.18335058974744
1.9666666666666666,0.0,1.65,4.312102742593218e-07,4.312102742593218e-07,4.312102742593218e-07,5.223119224606799,7.179299392962848,52752757.722517334,52.75275772251734
1.9666666666666666,0.0,1.7266666666666666,4.1118667662997417e-07,4.1118667662997417e-07,4.1118667662997417e-07,4.749302228537503,6.76629807402546,50467737.44283023,50.46773744283023
1.9666666666666666,0.0,1.8033333333333332,3.8589322267757925e-07,3.8589322267757925e-07,3.8589322267757925e-07,4.182982442775422,6.21486041721019,47475650.13274384,47.475650132743844
1.9666666666666666,0.0,1.88,3.569990419960533e-07,3.569990419960533e-07,3.569990419960533e-07,3.5800231960495448,5.53885840577864,43907098.10068414,43.907098100684145
1.9666666666666666,0.0,1.9566666666666666,3.259157112981597e-07,3.259157112981597e-07,3.259157112981597e-07,2.9837493189659794,4.747623328880909,39882537.347401194,39.8825373474012
1.9666666666666666,0.0,2.033333333333333,2.9379490508481843e-07,2.9379490508481843e-07,2.9379490508481843e-07,2.424600885269171,3.846402593957241,35518717.224853,35.518717224853
1.9666666666666666,0.0,2.11,2.615477530961245e-07,2.615477530961245e-07,2.615477530961245e-07,1.921559010633143,2.836537260883346,30934768.592354245,30.934768592354246
1.9666666666666666,0.0,2.1866666666666665,2.2987496438915035e-07,2.2987496438915035e-07,2.2987496438915035e-07,1.48434580401433,1.7153508913726774,26257320.017173972,26.25732001717397
1.9666666666666666,0.0,2.263333333333333,1.9930030763368162e-07,1.9930030763368162e-07,1.9930030763368162e-07,1.115752008576703,0.47567677330172614,21623410.72518654,21.62341072518654
1.9666666666666666,0.0,2.34,1.7020295514648e-07,1.7020295514648e-07,1.7020295514648e-07,0.8137405004713049,-0.8951406830636149,17179361.162931185,17.179361162931187
1.9666666666666666,0.0,2.4166666666666665,1.4284633438188343e-07,1.4284633438188343e-07,1.4284633438188343e-07,0.5731785636697145,-2.4171006016938894,13073648.663642194,13.073648663642194
1.9666666666666666,0.0,2.493333333333333,1.1740255341792235e-07,1.1740255341792235e-07,1.1740255341792235e-07,0.38717456973276154,-4.120931756080358,9442987.116459211,9.44298711645921
1.9666666666666666,0.0,2.57,9.39723323655215e-08,9.39723323655215e-08,9.39723323655215e-08,0.24805715093856853,-6.054482486987638,6393679.989897818,6.3936799898978185
1.9666666666666666,0.0,2.6466666666666665,7.260084343729368e-08,7.260084343729368e-08,7.260084343729368e-08,0.1480590885206826,-8.29564928543283,3983937.9364737193,3.9839379364737195
1.9666666666666666,0.0,2.723333333333333,5.32900744049886e-08,5.32900744049886e-08,5.32900744049886e-08,0.07977088172520623,-10.981556075692378,2214504.342847668,2.2145043428476683
1.9666666666666666,0.0,2.8,3.600838382486062e-08,3.600838382486062e-08,3.600838382486062e-08,0.036421598092508625,-14.386410023211269,1032219.7081799599,1.03221970817996
2.1,0.0,0.5,0.0,0.0,0.0,0.0,-inf,0.0,0.0
2.1,0.0,0.5766666666666667,0.0,0.0,0.0,0.0,-inf,0.0,0.0
2.1,0.0,0.6533333333333333,0.0,0.0,0.0,0.0,-inf,0.0,0.0
2.1,0.0,0.73,0.0,0.0,0.0,0.0,-inf,0.0,0.0
2.1,0.0,0.8066666666666666,0.0,0.0,0.0,0.0,-inf,0.0,0.0
2.1,0.0,0.8833333333333333,0.0,0.0,0.0,0.0,-inf,0.0,0.0
2.1,0.0,0.96,0.0,0.0,0.0,0.0,-inf,0.0,0.0
2.1,0.0,1.0366666666666666,0.0,0.0,0.0,0.0,-inf,0.0,0.0
2.1,0.0,1.1133333333333333,0.0,0.0,0.0,0.0,-inf,0.0,0.0
2.1,0.0,1.19,0.0,0.0,0.0,0.0,-inf,0.0,0.0
2.1,0.0,1.2666666666666666,4.7314491177831193e-07,4.7314491177831193e-07,4.7314491177831193e-07,6.288398960846538,7.985400872612617,57312038.664361216,57.31203866436122
2.1,0.0,1.3433333333333333,5.113568291988055e-07,5.113568291988055e-07,5.113568291988055e-07,7.345136312120322,8.659998599019529,61218712.304433,61.218712304433005
2.1,0.0,1.42,5.31746043488408e-07,5.31746043488408e-07,5.31746043488408e-07,7.942555780365027,8.99960273548875,63213744.244963594,63.21374424496359
2.1,0.0,1.4966666666666666,5.362357172258389e-07,5.362357172258389e-07,5.362357172258389e-07,8.07724423100246,9.072632148081668,63645087.4972314,63.6450874972314
2.1,0.0,1.5733333333333333,5.273716548326789e-07,5.273716548326789e-07,5.273716548326789e-07,7.812415022595716,8.927853064585662,62790748.813488856,62.790748813488854
2.1,0.0,1.65,5.079095721317457e-07,5.079095721317457e-07,5.079095721317457e-07,7.246437228977159,8.601245345568405,60875419.108959235,60.875419108959235
2.1,0.0,1.7266666666666666,4.80516516633808e-07,4.80516516633808e-07,4.80516516633808e-07,6.485872088269097,8.119683794423072,58083407.93992062,58.08340793992062
